65536, 7, 21.6446857510
58983, 7, 18.6768094390
65536, 16, 1.7797523240
58983, 16, 1.6400357690
52430, 16, 1.4560552600
45877, 16, 1.2570006520
39324, 16, 1.1584216210
32771, 16, 0.8995965580
26218, 16, 0.7453297700
19665, 16, 0.4755839950
13112, 16, 0.3003101200
6559, 16, 0.1372580830
65536, 15, 1.9406783620
58983, 15, 1.5306983800
52430, 15, 1.4548396210
45877, 15, 1.2258324190
39324, 15, 1.0906564880
32771, 15, 0.7873991940
26218, 15, 0.6323336300
19665, 15, 0.4673047590
13112, 15, 0.3176289710
6559, 15, 0.1282202360
65536, 14, 1.7789543120
58983, 14, 1.5784064480
52430, 14, 1.4363539340
45877, 14, 1.1902204360
39324, 14, 1.0523164400
32771, 14, 0.8257360300
26218, 14, 0.6767900310
19665, 14, 0.5037841690
13112, 14, 0.2869803930
6559, 14, 0.1426029820
65536, 13, 1.7919881290
58983, 13, 1.7146691260
52430, 13, 1.3812968730
45877, 13, 1.1850645060
39324, 13, 0.9931427850
32771, 13, 0.8290803430
26218, 13, 0.5882615990
19665, 13, 0.4600629630
13112, 13, 0.2875784330
6559, 13, 0.1320029680
65536, 12, 2.1998725330
58983, 12, 1.8944320660
52430, 12, 1.5121365120
45877, 12, 1.5460090790
39324, 12, 1.1239578400
32771, 12, 0.8288962750
26218, 12, 0.6195520540
19665, 12, 0.4437668300
13112, 12, 0.2858308510
6559, 12, 0.1353721030
65536, 11, 3.1606842890
58983, 11, 2.5242361780
52430, 11, 2.0060642960
45877, 11, 1.5962872710
39324, 11, 1.4397301270
32771, 11, 0.9327492970
26218, 11, 0.7819623880
19665, 11, 0.5024876470
13112, 11, 0.3008570580
6559, 11, 0.1474532190
65536, 10, 3.5225348470
58983, 10, 2.9059954360
52430, 10, 2.8852808010
45877, 10, 2.1323350910
39324, 10, 1.7240942620
32771, 10, 1.3353760560
26218, 10, 0.8523996310
19665, 10, 0.5301044920
13112, 10, 0.3368702880
6559, 10, 0.1500833500
65536, 9, 6.8938142870
58983, 9, 5.1760316080
52430, 9, 4.4925799250
45877, 9, 3.4741516170
39324, 9, 2.7928972190
32771, 9, 1.8326904920
26218, 9, 1.1808618520
19665, 9, 0.8450522810
13112, 9, 0.4766020870
6559, 9, 0.1412974450
65536, 8, 12.6612977050
58983, 8, 9.9422869950
52430, 8, 7.8459511720
45877, 8, 5.8120155090
39324, 8, 4.6400468080
32771, 8, 3.1185303050
26218, 8, 2.0137651760
19665, 8, 1.3305213490
13112, 8, 0.7119520600
6559, 8, 0.1939775390
65536, 7, 24.4773644370
58983, 7, 18.8058191070
52430, 7, 14.3590669180
45877, 7, 11.8156652620
39324, 7, 8.5258972630
32771, 7, 6.2466825880
26218, 7, 3.7928095160
19665, 7, 2.1119958520
13112, 7, 0.9048355890
6559, 7, 0.2984788550
65536, 6, 46.8133786450
58983, 6, 37.3410376860
52430, 6, 27.8480603820
45877, 6, 23.3798742890
39324, 6, 17.2478272680
32771, 6, 11.7748650010
26218, 6, 7.1204231600
19665, 6, 3.9354522080
13112, 6, 1.8189946240
6559, 6, 0.5154499990
65536, 5, 100.3830359970
58983, 5, 74.3726461540
52430, 5, 59.4513683070
45877, 5, 44.8598475240
39324, 5, 33.5429756690
32771, 5, 22.8581943050
26218, 5, 14.9033222170
19665, 5, 8.3647148790
13112, 5, 3.2967532330
6559, 5, 0.8506241010
